Time,Output Voltage,DS Voltage
13.267311,-1.0469044652418462,12.240665283203125
13.278864,-1.0788160011097288,12.2343828125
13.285165,-1.080587981129228,12.240665283203125
13.295715,-1.0801247410099952,12.228100341796875
13.306689,-1.0802404427549441,12.240665283203125
13.313655,-1.0894360629966773,12.253230224609375
13.324327,-1.0871140687036822,12.253230224609375
13.337664,-1.0876938573899702,12.24694775390625
13.34342,-1.0850195579415916,12.2595126953125
13.355553,-1.0856926608253228,12.24694775390625
13.364572,-1.0855245955029218,12.24694775390625
13.372799,-1.0852503635241029,12.2595126953125
13.385844,-1.0853195073238744,12.24694775390625
13.39323,-1.0853022427296652,12.2595126953125
13.403025,-1.0853065531885397,12.2595126953125
13.413157,-1.0849892840782513,12.265795166015625
13.423302,-1.0850691729700523,12.265795166015625
13.434292,-1.0850492256458795,12.2595126953125
13.443111,-1.085054205902653,12.27207763671875
13.453635,-1.0850529624806224,12.24694775390625
13.464397,-1.0850532729261286,12.2595126953125
13.475819,-1.0850531954171172,12.253230224609375
13.483048,-1.085053214768813,12.253230224609375
13.49561,-1.085053209937269,12.24694775390625
13.5032,-1.0850532111435611,12.240665283203125
13.515612,-1.0850532108423874,12.265795166015625
13.523042,-1.0850532109175812,12.265795166015625
13.539976,-1.0850532108988067,12.2595126953125
13.545475,-1.0850532109034936,12.253230224609375
13.555739,-1.0850532109023243,12.253230224609375
13.568522,-1.0850532109026165,12.253230224609375
13.5743,-1.0850532109025426,12.2595126953125
13.582967,-1.085053210902561,12.265795166015625
13.596884,-1.085053210902557,12.265795166015625
13.603599,-1.0850532109025577,12.2595126953125
13.615215,-1.0850532109025575,12.27207763671875
13.624559,-1.0850532109025575,12.265795166015625
13.632574,-1.0850532109025575,12.265795166015625
13.647396,-1.0850532109025575,12.265795166015625
13.653257,-1.0850532109025575,12.284642578125
13.66476,-1.0850532109025575,12.265795166015625
13.672522,-1.077725860781971,12.278360107421875
13.685164,-1.0795773462051557,12.27207763671875
13.693113,-1.0717876881328132,12.290925048828125
13.704819,-1.0737545982048773,12.278360107421875
13.71261,-1.0659361220297674,12.27207763671875
13.724129,-1.0679102271251557,12.278360107421875
13.735585,-1.0527626044460838,12.284642578125
13.744398,-1.05658864346817,12.29720751953125
13.75247,-1.0483059509799384,12.284642578125
13.763262,-1.050395957185295,12.290925048828125
13.773718,-1.0355355903621688,12.284642578125
13.786085,-1.0392892339095892,12.290925048828125
13.794845,-1.0166861105377998,12.303489990234375
13.804501,-1.0223949542384083,12.303489990234375
13.812632,-1.0139583286718046,12.290925048828125
13.824394,-1.01608609125764,12.290925048828125
13.83594,-1.016187192390339,12.290925048828125
13.847247,-1.016160598082735,12.284642578125
13.852868,-1.0164834336941384,12.290925048828125
13.864432,-1.0164021550063753,12.284642578125
13.873035,-1.017054835155038,12.278360107421875
13.884479,-1.0168905278683853,12.290925048828125
13.892565,-1.0178801321495854,12.284642578125
13.905611,-1.0176310286934616,12.284642578125
13.918774,-1.0106820695458136,12.29720751953125
13.922828,-1.0124384057563733,12.290925048828125
13.935796,-1.0119998551771354,12.29720751953125
13.945279,-1.0121093483134693,12.284642578125
13.953258,-1.01208201113301,12.303489990234375
13.964385,-1.0120888364140712,12.290925048828125
13.975429,-1.0047597822237613,12.29720751953125
13.983627,-1.0066116931024838,12.290925048828125
13.994019,-0.9841672285653712,12.29720751953125
14.003173,-0.9898371360046765,12.303489990234375
14.014467,-0.9814102302214549,12.3097724609375
14.025484,-0.9835355660694876,12.303489990234375
14.033521,-0.9830048872526947,12.284642578125
14.043172,-0.9831373820704179,12.29720751953125
14.053975,-0.9831043020540943,12.3097724609375
14.064519,-0.9831125611505038,12.316054931640625
14.07648,-0.9760993418960123,12.316054931640625
14.084344,-0.9778717219536528,12.303489990234375
14.094744,-0.9783777444534887,12.3097724609375
14.103215,-0.9782493770919797,12.32233740234375
14.116712,-0.9712702737314985,12.3097724609375
14.124996,-0.9510520856938753,12.316054931640625
14.135171,-0.9561661123374263,12.3097724609375
14.143735,-0.9548891507605879,12.316054931640625
14.156674,-0.9405532701547695,12.3097724609375
14.163031,-0.9441766412179786,12.316054931640625
14.174785,-0.9362607418096274,12.32233740234375
14.183376,-0.9382584944606253,12.3097724609375
14.194682,-0.9377596693745291,12.316054931640625
14.20306,-0.9378842112629006,12.32233740234375
14.21632,-0.930841959652837,12.3097724609375
14.223275,-0.93325397406011,12.3097724609375
14.234152,-0.9256392104701258,12.32233740234375
14.243728,-0.9275617812451835,12.29720751953125
14.254314,-0.9203867625451252,12.303489990234375
14.264267,-0.9221988629812294,12.316054931640625
14.275646,-0.9220625840931976,12.316054931640625
14.284021,-0.9220959327442331,12.3097724609375
14.295361,-0.9220876080209919,12.3097724609375
14.304132,-0.9220896864537607,12.303489990234375
14.316765,-0.9224053604477852,12.3097724609375
14.324517,-0.9226420627259622,12.3097724609375
14.336722,-0.9225822904198713,12.328619873046875
14.343872,-0.9229134081445725,12.32233740234375
14.356602,-0.9228300616624835,12.3097724609375
14.367302,-0.9228508722441422,12.316054931640625
14.373161,-0.9228456764576438,12.334902343749999
14.383062,-0.9228469736910395,12.32233740234375
14.393595,-0.9155192996898472,12.3097724609375
14.405451,-0.9027161657352157,12.316054931640625
14.414269,-0.9059568084406504,12.316054931640625
14.425549,-0.9051476222266541,12.303489990234375
14.432819,-0.890694951921979,12.316054931640625
